Intercolumnar_distance,upper_margin,lower_margin,exploitation,row_number,modular_ratio,inter_linear_spacing,weight,peak_number,modular_ratio
0.068573,0.533135,0.488131,0.25566500000000003,-0.6320640000000001,0.107265,0.371178,-0.244111,0.126447,0.009729
-0.042522,0.140576,0.089814,0.07231,0.261718,1.560634,0.484429,-0.878742,-0.247731,1.238774
0.290762,-0.181323,0.441898,-1.339925,0.261718,0.314889,0.069175,-1.587443,-1.151994,0.362535
0.25373,-0.338346,-3.210528,-1.790689,0.351096,0.107265,0.408929,0.719787,-0.497183,-0.01426
-0.338774,-0.26768600000000004,0.441898,0.616019,0.440474,0.314889,-1.478592,1.279611,2.496239,1.440709
-0.16596,-0.173471,-2.908234,-1.6700240000000002,0.351096,-0.224934,0.333428,-0.003243,-0.559546,-0.250397
0.488263,-0.49537,0.111153,0.334258,0.976743,0.06573999999999999,-1.1010879999999998,-0.01231,1.124254,0.8861979999999999
-0.104241,-0.456114,0.484575,0.143802,0.261718,-0.10036,0.220177,0.15543900000000002,-0.123005,-0.08183
-0.017834,0.23479,-0.180472,0.6210319999999999,0.261718,1.020811,0.257927,0.097639,-0.559546,0.90123
0.7721720000000001,0.030659,0.075589,0.371824,0.976743,-0.8062819999999999,-1.28984,1.079573,1.498432,0.121637
0.006853,0.376111,0.125378,-1.299376,-1.078955,1.643684,0.295677,0.232887,-0.123005,1.440275
0.25373,-2.426761,0.352988,-0.05119,-0.095795,1.643684,0.220177,-1.489842,-0.8089970000000001,1.484216
0.303106,0.022808,0.146717,-1.815842,0.261718,-0.681707,0.257927,-1.252469,-0.403638,-0.635498
-0.017834,-0.22843,0.37077,1.293671,0.17234000000000002,0.439463,0.144676,1.0481200000000002,2.153242,0.4634720000000001
-0.770809,-0.11066199999999997,0.328093,0.26205,0.17234000000000002,-0.14188399999999998,0.408929,-0.093078,0.001721,-0.235255
0.142636,-0.000745,0.153829,0.955845,0.261718,-0.391033,-0.270579,1.079942,0.157628,-0.08377000000000001
-0.104241,-0.314793,0.6659510000000001,-0.06411,0.17234000000000002,-0.723232,-0.195078,-0.613003,-0.278912,-0.447787
-0.06721,-0.149918,0.32098000000000004,0.118589,0.261718,0.14879,0.182426,-0.036366,0.500624,0.154354
-0.042522,-0.322644,0.310311,0.287293,0.261718,0.273364,0.371178,-0.079526,-0.185368,0.16154000000000002
0.290762,-0.189174,0.07914500000000001,-0.085921,0.976743,-1.470679,-1.063338,-0.435566,1.560794,-0.6876479999999999
-0.079554,-0.338346,0.40989,0.129748,0.17234000000000002,0.231839,0.182426,-0.14163599999999998,0.40708,0.23060300000000006
-0.240024,-0.29909,0.694403,0.955725,0.6192300000000001,-0.847807,-1.403091,1.471901,1.68552,0.166711
3.722352,0.336855,0.17516800000000002,-2.701227,0.261718,-0.391033,-0.044076,-0.164546,-1.7132599999999998,-0.215798
0.661077,-0.09496,0.01513,0.751961,0.976743,-0.764757,-1.403091,1.04183,1.747883,0.262477
0.117948,0.321153,-3.210528,0.642753,0.351096,-4.418943,-3.10186,-0.575493,-3.4282410000000003,-4.100203
-0.770809,-0.11066199999999997,0.328093,0.26205,0.17234000000000002,0.397939,-0.044076,0.383822,0.282354,0.5102220000000001
0.31545,0.117022,0.178724,-1.517104,-1.347089,0.231839,0.144676,2.55996,0.62535,0.24912
-0.462213,0.352558,0.150273,0.5604899999999999,0.261718,-0.432558,0.333428,1.181524,0.438262,-0.45185
0.068573,-0.6523939999999999,0.395665,1.220985,0.261718,-0.05883500000000001,0.069175,0.746192,0.18881,0.036058
0.57467,-0.134216,0.160942,1.252465,0.976743,-2.301176,-3.403863,-3.792335,-3.054063,-3.070598
0.006853,-0.668096,0.477462,1.62168,0.17234000000000002,1.0623360000000002,0.824183,-0.209959,-1.120812,0.608496
0.216699,0.321153,0.128935,0.491087,0.261718,0.439463,0.899684,0.061488,0.18881,0.017372
0.019197,0.093469,0.4739060000000001,1.897295,0.17234000000000002,1.186911,-0.34608,0.637135,1.872609,1.502564
0.15498,-0.330495,0.299642,-0.333637,0.08296100000000001,0.024215,0.220177,0.200405,-0.278912,0.008234
-0.042522,0.7529680000000001,-0.109344,1.041241,-1.347089,2.225032,-0.044076,-0.686025,-0.996086,2.226969
0.229043,-0.354049,0.182281,0.210878,0.261718,0.480988,-2.573354,-0.56066,-0.154186,-1.611794
-0.314087,-0.063555,0.42056,0.003921,0.17234000000000002,-0.6401819999999999,0.748682,-0.195204,0.375899,-0.835275
0.142636,0.203385,-0.006209,-0.8348270000000001,0.261718,1.643684,0.710932,-1.7569400000000002,-1.463808,1.204742
-0.178304,-0.189174,0.26407800000000003,-0.6404920000000001,0.17234000000000002,-0.14188399999999998,0.52218,-1.926281,-2.118619,-0.286924
-0.22768,0.289748,0.132491,-0.234783,0.261718,0.688613,0.446679,-1.501763,-0.123005,0.4843520000000001
-0.042522,-0.416858,0.569929,-2.224653,0.08296100000000001,2.308081,0.371178,-0.617178,-0.996086,1.964565
0.031541,-0.040001,0.17516800000000002,-0.107256,0.261718,-0.681707,0.144676,0.247526,0.18881,-0.569712
0.056229,0.054213,0.392108,-0.028960000000000007,0.261718,0.397939,0.55993,-0.166663,0.375899,0.163444
-0.252367,-0.063555,0.594823,0.8912450000000001,0.529852,-0.515608,-3.743617,0.8645280000000001,1.498432,-1.495981
0.624046,0.007106,0.114709,-0.350674,0.887365,-0.889332,-1.138838,-0.056247000000000005,2.122061,-0.030427
-0.054866,-0.024299,0.07914500000000001,0.136282,0.261718,-0.05883500000000001,0.484429,0.469444,0.064084,-0.198354
0.056229,-0.016447999999999997,0.345875,-0.053786,0.17234000000000002,1.26996,-0.081827,-1.27204,-0.403638,1.34639
-0.425181,-0.071406,0.424116,1.863279,0.17234000000000002,1.103861,0.333428,0.400908,1.217798,0.968787
0.216699,0.2976,0.249852,-0.041313,0.261718,-0.224934,-0.044076,0.26366100000000003,0.001721,-0.056538
0.192011,-0.03215,0.249852,-0.418765,0.17234000000000002,-0.8062819999999999,0.182426,0.540272,0.18881,-0.708467
0.327793,0.336855,-0.020434,1.086893,0.261718,0.605563,0.597681,0.907203,0.375899,0.339497
-0.573307,0.376111,0.057807,0.047395,0.261718,-0.557133,0.031425,0.821465,0.62535,-0.411272
0.068573,-0.181323,-3.210528,-0.294311,-1.168333,-0.474083,0.144676,1.3235860000000002,0.4694430000000001,-0.376818
0.117948,-0.189174,0.029355000000000006,0.763359,0.887365,0.688613,-1.516343,3.059537,2.1844240000000004,1.824991
0.278418,0.06991499999999999,0.214288,-2.283942,0.08296100000000001,-0.764757,0.220177,-1.152305,-0.091823,-0.6856949999999999
-0.042522,-0.236281,-3.210528,-0.27205100000000004,0.261718,0.854712,0.333428,0.254691,0.562987,0.698017
0.624046,0.007106,0.114709,-0.350674,0.887365,-0.30798400000000004,-0.610333,-0.630147,0.62535,0.19228
-0.215336,-0.102811,0.360101,0.941284,0.17234000000000002,-0.723232,-0.195078,1.186203,1.155435,-0.4501020000000001
-0.351118,-0.244132,0.594823,1.592678,0.797987,0.522513,-1.403091,0.766267,1.373706,1.558331
-0.301743,0.171981,0.285416,0.684706,0.17234000000000002,1.519109,0.257927,1.703915,1.124254,1.349307
-0.26471100000000003,-0.126364,0.235627,0.176773,0.261718,0.314889,-0.195078,0.009358,-1.557353,0.54435
-0.26471100000000003,-0.275537,0.384996,1.343918,0.261718,0.605563,0.52218,-0.320122,-1.214356,0.377809
0.167323,-0.322644,0.306755,-0.5435479999999999,0.261718,-0.723232,-0.232828,-0.841232,-0.247731,-0.414683
0.031541,-0.346197,-0.009765,1.029902,0.08296100000000001,1.228436,0.182426,0.161244,0.064084,1.143153
-0.030178,-0.063555,0.285416,-1.278877,0.17234000000000002,0.314889,0.144676,0.510838,-0.278912,0.338014
0.142636,0.470326,-2.958023,-0.379737,0.261718,-0.266459,0.6354310000000001,-0.024115,0.032902,-0.459999
-3.498799,19.470188,0.256965,0.105669,-4.9222150000000005,-0.723232,-0.006326,1.017949,-2.679886,-0.539165
0.080916,0.650903,-0.023991,0.472826,0.261718,-0.723232,0.52218,0.795254,0.251173,-0.7909729999999999
0.043885,0.407516,0.047137,0.460921,0.261718,-0.14188399999999998,0.55993,0.422187,-0.154186,-0.313517
0.17966700000000002,0.258344,0.189393,-0.133304,0.17234000000000002,-0.930856,0.55993,-0.498802,0.40708,-0.995669
0.599358,-0.377602,0.242739,-0.151028,0.976743,-1.512204,-1.25209,-2.023882,-1.837986,-0.6281800000000001
0.364825,-0.047852,-0.038216,0.327813,0.261718,-0.10036,0.257927,0.6198359999999999,0.18881,-0.102299
0.080916,-0.244132,0.214288,-0.37914,0.261718,-0.183409,0.484429,-1.005059,-0.5283640000000001,-0.303113
0.15498,-0.236281,0.01513,0.558909,0.17234000000000002,1.186911,0.295677,-1.048239,-0.684271,1.019768
-0.240024,-0.424709,0.089814,1.094532,0.261718,1.934358,-0.685833,-1.980314,-1.401445,2.389544
-0.042522,0.2976,0.07914500000000001,1.500568,0.351096,0.356414,-0.119577,1.2695530000000002,0.032902,0.521988
-0.215336,0.776522,0.5023569999999999,-1.289141,-0.721442,0.937762,-2.573354,-0.601956,0.157628,-1.097185
-0.091897,-0.118513,0.189393,1.280303,0.261718,-0.474083,-0.119577,0.715612,-0.746634,-0.245683
0.09326,0.423218,0.022242,-0.203782,0.08296100000000001,0.854712,0.069175,0.432846,-0.029461,0.8646309999999999
-0.079554,0.313302,0.139604,0.295528,0.261718,1.685209,0.069175,-0.057431,-0.060642,1.640897
0.204355,-0.126364,0.335206,0.483538,-1.257711,-0.224934,0.295677,0.6644909999999999,-0.466001,-0.239897
0.142636,-0.377602,0.328093,-0.039583,0.261718,0.480988,-0.157328,-0.360914,-0.341275,0.6767880000000001
-0.425181,-0.071406,0.424116,1.863279,0.17234000000000002,1.103861,0.52218,1.204648,1.810246,0.802016
-0.079554,0.187683,0.335206,0.745008,0.17234000000000002,0.024215,0.899684,0.028986,1.24898,-0.337194
-0.363462,0.23479,0.000904,0.759778,0.261718,0.439463,0.295677,0.201493,0.032902,0.360473
-0.215336,-0.102811,0.360101,0.941284,0.17234000000000002,0.06573999999999999,0.6354310000000001,0.931919,0.7500760000000001,-0.146348
0.006853,-0.26768600000000004,0.40989,0.565443,0.17234000000000002,-0.224934,-0.232828,-0.354818,-0.777816,0.046064
0.47592,-0.4325600000000001,0.114709,-0.8709600000000001,0.976743,-0.681707,-1.1010879999999998,-1.411812,0.344717,0.153004
0.216699,0.124874,-3.210528,-0.8869239999999999,0.261718,0.190314,0.295677,-0.454049,-0.341275,0.130943
0.043885,0.195534,0.260522,-0.393821,0.261718,0.356414,0.220177,0.409353,-0.185368,0.334579
0.019197,-0.040001,0.288973,-0.042597,0.261718,-0.14188399999999998,0.371178,-1.180477,-0.777816,-0.209421
-0.215336,-1.296191,0.491688,1.050073,0.6192300000000001,-0.30798400000000004,-1.176589,1.104056,2.153242,0.5696899999999999
-0.338774,-0.197025,0.530808,1.1462709999999998,0.708609,1.020811,-1.1010879999999998,0.169768,-0.154186,1.879191
0.352481,-0.259834,0.463236,-1.127687,-1.078955,-0.01731,-0.119577,0.8748959999999999,-0.060642,0.174993
-0.560964,0.329004,0.296086,0.755571,0.261718,0.356414,0.144676,0.397374,0.656532,0.370346
0.47592,-0.338346,0.047137,-0.000972,0.976743,-0.930856,-0.7613340000000001,0.24739,1.529613,-0.32163
-0.017834,-0.354049,0.42056,-0.176032,0.261718,0.647088,0.408929,-0.7100029999999999,0.282354,0.47097
0.303106,0.352558,0.082701,0.7039810000000001,0.261718,-0.10036,-0.119577,0.43803,-0.310094,0.084941
-0.128929,0.572391,-0.031104000000000007,0.319399,0.261718,-0.183409,0.408929,0.330449,0.531806,-0.266309
-0.178304,-0.189174,0.26407800000000003,-0.6404920000000001,0.17234000000000002,1.145386,0.106925,-1.203678,-1.2767190000000002,1.082648
0.15498,0.336855,0.068476,0.021525,0.261718,-0.14188399999999998,0.257927,-0.8134680000000001,-0.8401790000000001,-0.143624
-0.178304,-0.620989,0.32098000000000004,0.699028,0.261718,0.439463,0.824183,0.460436,0.31353600000000004,0.065086
0.068573,-1.16272,-3.210528,-0.829367,0.261718,1.43606,0.408929,-0.7692979999999999,-0.5283640000000001,1.177063
-0.054866,0.203385,0.05425,-0.028782,0.261718,1.394535,0.144676,-0.8478709999999999,-0.091823,1.325884
-0.351118,0.022808,0.171611,1.1519700000000002,0.261718,-0.05883500000000001,0.446679,0.97044,2.059698,-0.203815
-0.573307,0.376111,0.057807,0.047395,0.261718,-0.8062819999999999,-0.081827,0.469503,0.219991,-0.573872
-3.498799,0.674456,0.210732,-1.548822,-4.9222150000000005,-0.681707,-2.573354,-0.690742,-0.964905,-2.199096
0.389513,0.556689,0.431229,-1.955514,0.08296100000000001,0.190314,0.220177,1.612487,0.157628,0.179357
0.019197,0.038511,0.19295,0.323367,0.261718,1.186911,0.295677,-0.744698,-0.247731,1.041106
0.167323,0.171981,0.047137,0.268047,0.17234000000000002,-0.391033,0.333428,0.60077,0.282354,-0.409512
-0.252367,0.062064,0.171611,-0.420108,0.261718,-0.6401819999999999,0.144676,0.280571,1.342524,-0.53708
-0.06721,0.462474,0.10404,0.463129,0.261718,-0.05883500000000001,0.408929,1.022589,0.282354,-0.142575
-0.240024,-0.29909,0.694403,0.955725,0.6192300000000001,-0.681707,-1.365341,1.498286,1.342524,0.337038
-0.32643,0.093469,-3.210528,0.6684140000000001,-0.095795,1.643684,-0.232828,0.960013,1.903791,1.805365
0.09326,0.34470700000000004,0.14315999999999998,-0.026574,0.261718,0.937762,0.484429,-1.02694,-0.278912,0.685865
0.15498,-0.377602,0.349432,0.70613,-0.006417,-0.391033,0.748682,0.010911,0.251173,-0.615016
-0.00549,0.7608189999999999,-0.095119,-0.016936,0.261718,0.024215,0.182426,-0.482066,0.438262,0.040518
0.241386,-0.322644,0.310311,0.49055,0.261718,0.937762,-0.459331,0.251429,0.438262,1.290997
-0.26471100000000003,0.156278,0.402778,1.483948,0.17234000000000002,0.979286,0.673182,-0.017106,0.812439,0.588279
-0.00549,-0.259834,0.367214,-0.156667,0.261718,-0.557133,0.408929,0.709865,0.032902,-0.602888
-0.26471100000000003,-0.055704,-3.210528,0.413627,0.08296100000000001,0.439463,-7.1034039999999985,-1.128443,-1.401445,-2.797489
0.204355,-0.448263,0.349432,0.689659,0.261718,0.605563,0.333428,0.544932,-0.060642,0.492453
0.216699,-2.08916,0.424116,-0.457525,0.08296100000000001,0.647088,0.55993,1.280251,0.718895,0.396108
0.043885,0.407516,-0.120014,0.281743,0.261718,0.06573999999999999,0.333428,0.421236,0.001721,0.002532
-3.498799,0.745117,0.150273,0.685183,-4.9222150000000005,-0.889332,0.55993,0.979196,-2.243345,-0.959672
-0.017834,-0.440412,0.26763400000000004,1.39515,0.261718,0.647088,0.673182,0.420789,0.344717,0.335085
-0.178304,0.258344,-0.12357,0.22830300000000006,0.08296100000000001,-0.01731,0.824183,0.547126,0.095265,-0.335675
-0.338774,-0.291239,0.520139,1.054429,0.261718,0.273364,-0.006326,1.222879,0.562987,0.397145
0.080916,0.438921,0.14315999999999998,-0.523288,0.261718,-0.14188399999999998,0.597681,-0.510645,0.438262,-0.32374
0.031541,0.203385,0.086258,0.045008,0.17234000000000002,0.14879,0.52218,0.489248,0.219991,-0.037491
-0.091897,0.34470700000000004,0.182281,0.722749,0.261718,0.397939,0.371178,0.045257,0.531806,0.276159
-0.153617,-0.354049,0.37077,-0.513262,0.261718,-0.930856,0.257927,-0.709071,-0.091823,-0.859651
0.13029200000000002,-0.157769,0.577041,-0.670986,0.17234000000000002,-1.2630549999999998,0.031425,0.218267,0.40708,-1.052388
-0.363462,-0.189174,0.641057,0.681245,0.17234000000000002,0.107265,-0.006326,0.672646,0.594169,0.224286
0.019197,0.619498,0.032912000000000004,-0.18385,0.261718,1.519109,0.597681,-1.57395,-0.559546,1.123768
0.204355,-0.134216,0.043581,-0.6548729999999999,0.261718,-0.224934,0.182426,-0.808497,0.18881,-0.17727
-0.252367,-0.008597,-2.044028,0.342613,0.351096,1.020811,0.220177,-1.450778,0.157628,0.924099
0.303106,0.022808,0.146717,-1.815842,0.261718,-0.515608,0.371178,-0.635991,-0.466001,-0.539225
0.019197,0.038511,0.19295,0.323367,0.261718,0.273364,1.2016870000000002,-0.614324,0.18881,-0.276062
-0.091897,-0.29909,0.562816,1.131322,0.440474,-0.8062819999999999,0.937434,0.062362,-0.060642,-0.330623
0.117948,0.289748,0.392108,-1.747095,0.261718,0.522513,0.824183,-0.8142050000000001,-1.183175,0.121046
-0.338774,-0.314793,0.449011,1.243006,0.797987,1.394535,-1.780595,0.21087,0.812439,2.847616
-0.091897,0.34470700000000004,0.182281,0.722749,0.261718,-0.01731,0.295677,0.009377,0.656532,-0.046134
0.09326,-0.102811,0.01513,-1.203774,0.08296100000000001,-0.515608,0.371178,-0.743475,0.375899,-0.538393
-0.153617,-0.087108,0.299642,0.689629,0.261718,-0.01731,0.333428,0.609119,0.157628,-0.08482
0.377169,0.179832,0.064919,-1.533962,0.261718,-0.723232,-0.195078,-0.020018,-0.497183,-0.4346350000000001
0.73514,-0.28338800000000003,0.089814,-1.848127,0.976743,-0.972381,-1.1010879999999998,-2.357109,-0.777816,-0.166276
-0.26471100000000003,0.156278,0.402778,1.483948,0.17234000000000002,0.730137,-0.308329,1.566822,2.122061,1.01966
-0.128929,-0.322644,0.288973,0.764881,0.261718,0.231839,0.257927,-0.026522000000000004,0.500624,0.183853
0.142636,-0.244132,-3.206971,0.165524,0.887365,-2.384226,1.314939,-3.070994,-3.459422,-2.175637
0.47592,-0.28338800000000003,0.107596,0.080127,0.976743,-1.055431,-0.4970810000000001,0.120394,1.872609,-0.57744
0.080916,-0.118513,0.445454,-0.188027,0.261718,0.730137,0.069175,1.254623,0.781258,0.738498
0.142636,-0.369751,0.413447,0.301347,0.17234000000000002,0.06573999999999999,0.371178,0.04846,0.095265,-0.024471
0.142636,-0.448263,0.438342,0.978909,0.261718,0.273364,0.333428,-0.331557,-0.185368,0.187964
-0.153617,-0.840822,0.139604,-0.971903,0.17234000000000002,-0.557133,0.899684,-1.362535,0.032902,-0.8435090000000001
0.019197,0.093469,0.4739060000000001,1.897295,0.17234000000000002,1.103861,0.295677,0.680179,1.841428,0.995875
4.524702,-0.134216,0.23207,-2.514351,-0.9001979999999999,-3.256248,-6.008642,-0.666804,-1.151994,-4.918444999999998
-0.437525,0.423218,0.388552,0.6208520000000001,0.17234000000000002,-0.224934,0.371178,1.704905,1.124254,-0.301727
4.524702,-0.134216,0.23207,-2.514351,-0.9001979999999999,0.107265,0.52218,-0.758211,-2.149801,-0.077863
0.117948,0.556689,-0.009765,-0.5726100000000001,0.261718,-0.10036,0.182426,-0.6527270000000001,0.219991,-0.066857
-3.412392,0.148427,0.438342,-1.047781,-3.22403,-0.183409,-0.38383,1.7177,-0.684271,0.170907
-0.16596,-0.26768600000000004,0.256965,0.051662,0.261718,1.477585,0.182426,-0.687267,-0.684271,1.34997
-0.635027,-0.448263,0.299642,1.407861,0.17234000000000002,0.273364,-1.32759,1.014396,2.714509,1.281486
-0.190648,-0.024299,0.367214,2.258633,0.17234000000000002,0.8962370000000001,0.182426,1.503528,1.997335,0.8368200000000001
-0.22768,0.109171,0.413447,0.118917,0.17234000000000002,-0.723232,0.673182,0.782809,0.375899,-0.860748
-0.030178,-0.220579,0.242739,1.988271,0.17234000000000002,1.394535,0.257927,0.053023,-0.185368,1.234036
0.142636,-0.142067,0.246296,0.789259,-1.347089,0.480988,0.52218,-0.266477,-0.559546,0.258885
-0.079554,0.187683,0.335206,0.745008,0.17234000000000002,-0.01731,0.220177,0.872819,1.934972,0.001375
0.043885,0.007106,1.348781,-1.249397,-0.185173,0.356414,0.106925,1.993399,1.217798,0.39899
-0.042522,0.140576,0.089814,0.07231,0.261718,2.349606,0.446679,-2.200485,-1.339082,1.956356
0.907954,1.467426,0.37077,-1.242027,0.708609,-0.515608,-1.28984,1.038025,1.779065,0.434733
-0.437525,0.423218,0.388552,0.6208520000000001,0.17234000000000002,-1.013906,0.220177,1.560202,0.375899,-0.91508
0.229043,-1.044953,0.349432,0.8424299999999999,0.261718,1.103861,0.106925,0.970731,0.375899,1.082057
0.698109,-0.306942,-0.03466,0.06264199999999999,0.976743,-1.055431,-1.516343,-0.8223790000000001,0.999528,0.01771
0.142636,0.203385,-0.006209,-0.8348270000000001,0.261718,2.100457,0.7864329999999999,-0.833465,-0.43482,1.511099
0.229043,0.572391,0.050694,-0.980138,-0.27455100000000005,-2.342701,0.597681,0.414188,-2.118619,-2.2349
-0.042522,0.10132,0.288973,0.7221529999999999,0.261718,0.107265,0.069175,0.502179,0.375899,0.181551
-0.00549,0.486028,0.118265,0.446569,0.261718,-0.224934,0.6354310000000001,0.379745,0.219991,-0.4198310000000001
0.043885,0.572391,0.00446,-0.3331,0.261718,-0.930856,0.257927,0.018871,0.219991,-0.858505
-0.116585,-0.6523939999999999,0.5059130000000001,-1.24874,0.261718,-0.764757,-0.081827,-1.6064120000000002,-0.777816,-0.541323
0.15498,-0.377602,0.349432,0.70613,-0.006417,-0.557133,-0.081827,0.6366689999999999,0.531806,-0.341316
-0.26471100000000003,-0.126364,0.235627,0.176773,0.261718,1.020811,0.333428,0.024269,0.18881,0.8483809999999999
-0.22768,-0.503221,0.406334,-0.671732,0.261718,-0.224934,0.484429,0.596634,0.251173,-0.343631
-0.153617,-0.840822,0.139604,-0.971903,0.17234000000000002,-0.183409,0.069175,-1.656116,-0.123005,-0.060408
-0.26471100000000003,-0.126364,0.235627,0.176773,0.261718,1.9758830000000005,-0.006326,0.015745,-0.216549,1.944059
-0.215336,0.360409,0.096927,0.286189,0.17234000000000002,0.190314,0.597681,0.01128,-0.123005,-0.038166000000000005
0.25373,-2.426761,0.352988,-0.05119,-0.095795,-0.557133,-0.232828,0.920134,-0.029461,-0.255255
-0.116585,0.06991499999999999,0.068476,-0.783147,0.261718,0.854712,0.106925,-0.711886,-0.65309,0.8347100000000001
0.192011,0.242641,0.164499,0.5767220000000001,0.261718,-0.10036,0.333428,1.290891,0.157628,-0.152051
-0.252367,-0.149918,0.313868,-0.243616,0.261718,1.43606,0.446679,-1.719487,-1.432627,1.145913
0.25373,-0.197025,0.260522,0.326888,0.261718,-0.515608,0.371178,0.625777,0.375899,-0.5372239999999999
0.4142,-0.471816,0.239183,1.018385,0.887365,-1.38763,-1.176589,-2.021009,-2.149801,-0.540805
-0.449869,-0.291239,0.434785,-0.068824,0.261718,-0.972381,0.069175,1.009057,0.4694430000000001,-0.802365
0.192011,-0.369751,0.278304,-0.659618,0.261718,-0.266459,0.673182,-0.279485,-0.029461,-0.4734640000000001
-0.202992,-0.000745,-3.210528,-0.5272560000000001,0.08296100000000001,-0.224934,0.333428,0.644008,0.157628,-0.244924
-0.116585,-0.6523939999999999,0.5059130000000001,-1.24874,0.261718,-0.889332,-0.006326,-0.29063,0.594169,-0.6852729999999999
0.216699,-0.424709,0.306755,-0.043283,0.261718,0.024215,0.182426,0.261486,-0.185368,0.044593
0.241386,-0.11066199999999997,0.324537,-0.772226,0.261718,-0.349509,0.748682,-0.8499680000000001,-0.341275,-0.58794
-0.215336,0.28189699999999995,0.107596,0.73922,0.08296100000000001,0.190314,-0.006326,0.359747,0.687713,0.296147
-0.091897,-0.142067,0.324537,0.6582100000000001,0.17234000000000002,-0.01731,-0.081827,0.14579,-0.278912,0.160225
-0.22768,-0.11066199999999997,0.196506,1.060099,0.261718,-0.14188399999999998,0.52218,0.693692,1.436069,-0.273687
-0.400494,-0.16562000000000002,0.392108,0.485626,0.261718,0.273364,0.899684,0.063157,0.7500760000000001,-0.124456
-0.215336,-0.11066199999999997,0.68729,2.04189,0.708609,0.730137,-0.42158,1.178864,0.718895,1.094438
0.117948,-0.291239,0.306755,0.255993,0.17234000000000002,1.020811,0.220177,-0.684821,-0.247731,0.918289
-0.079554,0.187683,-0.070224,0.211236,0.261718,1.0623360000000002,-0.195078,-0.926348,-0.341275,1.228527
-0.16596,-0.134216,0.256965,0.387041,0.261718,-0.681707,0.371178,0.885225,0.126447,-0.6899270000000001
0.25373,-0.338346,-3.210528,-1.790689,0.351096,0.190314,0.748682,0.270611,-0.278912,-0.104156
-0.178304,0.258344,-0.12357,0.22830300000000006,0.08296100000000001,1.643684,0.52218,-0.254517,-0.091823,1.283016
0.056229,0.187683,-0.031104000000000007,-0.958476,0.261718,-0.10036,0.333428,-0.051646,-0.185368,-0.157113
-0.22768,0.446772,0.534365,0.177429,0.17234000000000002,-1.138481,0.295677,0.198949,-0.185368,-1.062442
-0.314087,-0.157769,0.043581,1.051505,0.17234000000000002,0.854712,0.333428,0.7542300000000001,0.282354,0.683297
-0.00549,-0.20487600000000006,0.32098000000000004,-0.694588,0.261718,0.480988,0.408929,-1.424296,-1.214356,0.340389
-0.672058,-0.613138,0.360101,0.373406,0.17234000000000002,-0.8062819999999999,0.031425,0.271776,-0.278912,-0.626504
-0.240024,-0.29909,0.694403,0.955725,0.6192300000000001,-1.096956,-4.423124,0.304044,1.498432,-1.66462
0.13029200000000002,-0.071406,0.214288,0.915742,0.261718,-0.10036,-0.006326,0.740503,0.219991,0.037685
-0.128929,-0.409007,0.17516800000000002,-0.256565,0.08296100000000001,1.43606,0.748682,0.917998,0.999528,0.9969
-0.252367,-0.063555,0.594823,0.8912450000000001,0.529852,-0.349509,-0.950086,0.962401,2.465057,0.356134
0.438888,0.289748,0.14315999999999998,-0.282494,0.261718,-0.391033,0.484429,-0.297134,0.375899,-0.490016
-0.00549,0.478177,0.029355000000000006,-0.247644,0.17234000000000002,0.107265,0.182426,-0.104999,0.064084,0.12551800000000002
-0.240024,-0.29909,0.694403,0.955725,0.6192300000000001,-2.342701,-0.950086,0.5205850000000001,0.8748020000000001,-1.5871540000000002
1.7720240000000005,0.014957,0.335206,-0.08619,-2.687761,0.190314,0.333428,0.165166,-0.123005,0.103771
0.401857,-0.29909,0.328093,0.432395,-1.257711,-0.349509,-0.081827,1.621477,0.62535,-0.140851
-0.091897,-0.189174,0.345875,0.235912,0.261718,-0.391033,0.371178,0.812825,0.126447,-0.431681
-0.22768,0.250492,0.207175,-0.481276,0.261718,-1.346105,0.144676,0.674995,0.905984,-1.164718
0.241386,0.203385,0.125378,-1.422726,-1.347089,-0.474083,0.069175,0.231645,-0.65309,-0.33860300000000004
0.117948,-0.212727,0.23207,0.807221,-1.078955,1.643684,0.144676,0.156041,0.095265,1.536319
0.142636,0.486028,0.025799,0.5454220000000001,0.17234000000000002,0.564038,0.371178,-0.389765,-0.621908,0.421219
4.462983,-0.181323,0.306755,-2.963951,0.261718,-0.972381,-0.119577,0.386114,-0.466001,-0.705224
0.117948,0.171981,0.217845,1.738109,0.261718,1.809783,0.371178,-0.080808,-0.216549,1.53615
-0.770809,-0.11066199999999997,0.328093,0.26205,0.17234000000000002,1.35301,0.371178,-0.7586579999999999,-0.403638,1.12196
-2.523635,-0.346197,-2.349878,-0.775688,0.17234000000000002,-0.30798400000000004,0.333428,-0.049879,-0.154186,-0.351588
0.229043,-0.22843,0.324537,-0.8691409999999999,0.261718,-1.055431,0.257927,-0.259993,0.001721,-0.971739
0.17966700000000002,-0.173471,0.121822,-1.139205,0.17234000000000002,-0.972381,0.257927,-1.96385,-1.2455379999999998,-0.895551
0.624046,-2.426761,0.178724,0.7113520000000001,1.066121,-1.096956,-0.836835,0.954732,1.68552,-0.435925
0.229043,-0.000745,0.171611,-0.002793,0.261718,-0.01731,0.52218,0.473774,-0.559546,-0.178765
0.043885,0.030659,0.537921,-2.244735,0.261718,-0.391033,2.560702,-3.554729,-3.4906040000000003,-1.382422
